filename,width,height,class,xmin,ymin,xmax,ymax
5.0_609.jpg,800,600,Yellow,62,142,132,303
5.0_609.jpg,800,600,Yellow,383,143,453,308
5.0_609.jpg,800,600,Yellow,710,146,782,311
50.0_222.jpg,800,600,Yellow,224,412,252,485
50.0_222.jpg,800,600,Yellow,358,419,387,489
50.0_222.jpg,800,600,Yellow,490,425,521,492
50.0_225.jpg,800,600,Yellow,250,419,278,487
50.0_225.jpg,800,600,Yellow,379,424,409,491
50.0_225.jpg,800,600,Yellow,508,427,537,497
53.0_536.jpg,800,600,Yellow,283,430,311,491
53.0_536.jpg,800,600,Yellow,408,429,436,494
53.0_536.jpg,800,600,Yellow,537,431,564,498
56.0_221.jpg,800,600,Yellow,188,429,216,493
56.0_221.jpg,800,600,Yellow,310,431,344,499
56.0_221.jpg,800,600,Yellow,439,435,466,500
56.0_75.jpg,800,600,Yellow,45,431,73,488
56.0_75.jpg,800,600,Yellow,171,433,197,495
56.0_75.jpg,800,600,Yellow,295,436,320,497
57.0_224.jpg,800,600,Yellow,271,435,300,495
57.0_224.jpg,800,600,Yellow,393,437,420,500
57.0_224.jpg,800,600,Yellow,514,441,542,503
58.0_535.jpg,800,600,Yellow,297,441,322,502
58.0_535.jpg,800,600,Yellow,413,442,443,504
58.0_535.jpg,800,600,Yellow,535,444,560,506
59.0_74.jpg,800,600,Yellow,138,438,167,497
59.0_74.jpg,800,600,Yellow,260,440,286,503
59.0_74.jpg,800,600,Yellow,377,446,403,505
61.0_74.jpg,800,600,Yellow,62,441,88,501
61.0_74.jpg,800,600,Yellow,178,444,205,504
61.0_74.jpg,800,600,Yellow,293,448,321,506
612.jpg,800,600,Yellow,352,1,470,134
62.0_223.jpg,800,600,Yellow,304,444,330,506
62.0_223.jpg,800,600,Yellow,418,449,443,508
62.0_223.jpg,800,600,Yellow,529,454,558,511
64.0_73.jpg,800,600,Yellow,134,450,160,508
64.0_73.jpg,800,600,Yellow,246,451,273,509
64.0_73.jpg,800,600,Yellow,359,455,382,510
67.0_73.jpg,800,600,Yellow,82,454,107,507
67.0_73.jpg,800,600,Yellow,192,453,217,510
67.0_73.jpg,800,600,Yellow,301,457,325,513
67.0_74.jpg,800,600,Yellow,212,453,234,509
67.0_74.jpg,800,600,Yellow,319,457,345,512
67.0_74.jpg,800,600,Yellow,428,459,453,515
67.jpg,800,600,Yellow,213,499,233,541
67.jpg,800,600,Yellow,291,501,312,543
67.jpg,800,600,Yellow,370,504,390,542
68.0_222.jpg,800,600,Yellow,302,457,327,513
68.0_222.jpg,800,600,Yellow,412,458,436,513
68.0_222.jpg,800,600,Yellow,519,464,541,517
68.jpg,800,600,Yellow,213,496,231,536
68.jpg,800,600,Yellow,293,496,314,535
68.jpg,800,600,Yellow,376,499,395,539
69.0_533.jpg,800,600,Yellow,292,461,316,515
69.0_533.jpg,800,600,Yellow,397,465,420,517
69.0_533.jpg,800,600,Yellow,503,465,527,517
69.jpg,800,600,Yellow,200,489,220,531
69.jpg,800,600,Yellow,285,489,306,534
69.jpg,800,600,Yellow,372,493,392,536
70.0_72.jpg,800,600,Yellow,141,458,165,513
70.0_72.jpg,800,600,Yellow,244,460,269,514
70.0_72.jpg,800,600,Yellow,350,464,374,517
70.jpg,800,600,Yellow,183,481,204,528
70.jpg,800,600,Yellow,273,483,292,529
70.jpg,800,600,Yellow,363,487,383,531
72.0_72.jpg,800,600,Yellow,101,460,124,513
72.0_72.jpg,800,600,Yellow,204,462,227,517
72.0_72.jpg,800,600,Yellow,305,467,331,517
72.0_73.jpg,800,600,Yellow,211,464,239,516
72.0_73.jpg,800,600,Yellow,314,465,338,516
72.0_73.jpg,800,600,Yellow,417,469,440,519
73.0_221.jpg,800,600,Yellow,289,465,310,517
73.0_221.jpg,800,600,Yellow,391,464,414,520
73.0_221.jpg,800,600,Yellow,491,470,514,521
75.0_532.jpg,800,600,Yellow,288,471,308,519
75.0_532.jpg,800,600,Yellow,387,471,408,520
75.0_532.jpg,800,600,Yellow,486,472,508,524
76.0_71.jpg,800,600,Yellow,152,468,171,516
76.0_71.jpg,800,600,Yellow,250,469,273,520
76.0_71.jpg,800,600,Yellow,349,470,371,522
77.0_71.jpg,800,600,Yellow,114,470,137,520
77.0_71.jpg,800,600,Yellow,213,471,233,521
77.0_71.jpg,800,600,Yellow,309,474,332,523
77.0_72.jpg,800,600,Yellow,218,471,241,521
77.0_72.jpg,800,600,Yellow,316,474,337,521
77.0_72.jpg,800,600,Yellow,414,477,433,523
78.0_220.jpg,800,600,Yellow,263,473,286,522
78.0_220.jpg,800,600,Yellow,362,475,384,525
78.0_220.jpg,800,600,Yellow,455,478,476,528
8.0_229.jpg,800,600,Yellow,28,156,92,315
8.0_229.jpg,800,600,Yellow,339,168,409,324
8.0_229.jpg,800,600,Yellow,642,179,712,335
80.0_531.jpg,800,600,Yellow,294,477,316,528
80.0_531.jpg,800,600,Yellow,387,477,410,526
80.0_531.jpg,800,600,Yellow,483,480,505,527
80.0_70.jpg,800,600,Yellow,163,474,185,523
80.0_70.jpg,800,600,Yellow,257,478,279,523
80.0_70.jpg,800,600,Yellow,354,479,371,527
83.0_70.jpg,800,600,Yellow,120,476,142,522
83.0_70.jpg,800,600,Yellow,214,478,236,527
83.0_70.jpg,800,600,Yellow,307,481,328,526
84.0_71.jpg,800,600,Yellow,229,479,249,527
84.0_71.jpg,800,600,Yellow,321,480,341,528
84.0_71.jpg,800,600,Yellow,411,483,434,526
88.0_69.jpg,800,600,Yellow,123,483,142,528
88.0_69.jpg,800,600,Yellow,212,485,233,531
88.0_69.jpg,800,600,Yellow,299,487,320,531
91.0_460.jpg,800,600,Yellow,513,493,533,538
91.0_460.jpg,800,600,Yellow,599,496,620,538
91.0_460.jpg,800,600,Yellow,689,495,708,542
94.0_68.jpg,800,600,Yellow,122,488,141,533
94.0_68.jpg,800,600,Yellow,206,492,224,534
94.0_68.jpg,800,600,Yellow,290,494,308,535
991.jpg,800,600,Yellow,156,519,170,552
991.jpg,800,600,Yellow,219,522,235,552
991.jpg,800,600,Yellow,284,522,298,555
992.jpg,800,600,Yellow,149,515,162,550
992.jpg,800,600,Yellow,215,518,231,550
992.jpg,800,600,Yellow,281,519,295,551
993.jpg,800,600,Yellow,129,510,145,546
993.jpg,800,600,Yellow,199,514,215,549
993.jpg,800,600,Yellow,268,515,284,550
994.jpg,800,600,Yellow,99,508,115,544
994.jpg,800,600,Yellow,170,510,188,545
994.jpg,800,600,Yellow,241,513,257,547
995.jpg,800,600,Yellow,64,504,79,540
995.jpg,800,600,Yellow,137,505,155,543
995.jpg,800,600,Yellow,212,507,229,544
997.jpg,800,600,Yellow,30,491,46,531
997.jpg,800,600,Yellow,111,496,130,536
997.jpg,800,600,Yellow,193,497,212,538
998.jpg,800,600,Yellow,44,487,62,529
998.jpg,800,600,Yellow,129,489,147,532
998.jpg,800,600,Yellow,212,492,233,534
